Sales_ID,Date,Product_ID,Distributor_ID,Customer_ID,Units_Sold,Revenue,Target,Profit,Defect_Rate_%,Return_%,On_time_Delivery_%
S005717,2025-04-25,P0146,D0182,C00316,53,3798,30638,6433,3.15,0.62,92.49
S005718,2023-11-02,P0151,D0265,C00011,467,26753,36675,7257,2.44,1.32,80.31
S005719,2024-10-31,P0182,D0259,C00049,245,42113,55835,2240,9.98,4.02,90.88
S005720,2024-06-21,P0030,D0182,C00911,486,30722,16604,7675,8.5,2.52,81.16
S005721,2023-12-03,P0098,D0021,C00896,40,22455,35483,1743,2.79,3.76,94.48
S005722,2023-11-10,P0058,D0196,C00979,444,4311,16661,6959,2.62,4.66,99.24
S005723,2025-03-15,P0196,D0212,C00573,342,30362,45495,5197,8.04,0.86,83.7
S005724,2024-08-10,P0067,D0016,C00171,393,48201,15248,6002,9.92,1.3,85.49
S005725,2025-01-25,P0071,D0202,C00143,351,42196,41577,8290,4.66,2.93,90.77
S005726,2025-07-17,P0146,D0218,C00207,138,49974,32152,3810,2.27,4.75,89.8
S005727,2025-03-04,P0106,D0093,C00998,266,27761,39878,9969,2.3,3.9,96.33
S005728,2024-07-10,P0007,D0133,C00463,414,13917,17995,2852,7.97,3.2,82.51
S005729,2024-02-09,P0040,D0139,C00509,138,42577,11701,9695,6.05,3.4,91.06
S005730,2025-01-28,P0070,D0157,C00201,442,18955,28501,6293,6.34,2.16,98.44
S005731,2023-10-16,P0193,D0070,C00005,292,31311,34051,8530,1.94,2.02,93.34
S005732,2024-10-07,P0068,D0015,C00211,210,19821,3670,7502,1.3,4.93,85.38
S005733,2023-12-24,P0049,D0235,C00984,172,24915,16135,418,0.11,4.28,81.25
S005734,2023-11-02,P0052,D0212,C00029,185,39620,27203,8853,9.15,3.8,88.38
S005735,2025-05-22,P0114,D0290,C00190,299,34368,51763,5312,3.55,3.6,89.34
S005736,2025-02-18,P0107,D0060,C00188,240,10170,59060,3513,7.58,2.84,82.66
S005737,2024-08-07,P0029,D0252,C00837,211,9706,46589,6485,8.84,1.65,89.6
S005738,2025-05-27,P0149,D0002,C00767,363,18193,42641,2759,5.99,2.16,93.53
S005739,2024-05-25,P0078,D0236,C00150,151,36253,12631,1607,4.24,0.29,89.51
S005740,2025-05-18,P0009,D0019,C00525,388,8398,40932,7189,0.39,0.45,84.53
S005741,2024-05-13,P0175,D0049,C00946,396,18830,16516,5061,3.37,1.92,99.17
S005742,2023-12-08,P0076,D0078,C00884,124,17852,32453,2120,3.22,0.58,82.3
S005743,2024-10-26,P0042,D0028,C00943,49,18013,41398,254,5.66,1.99,92.17
S005744,2024-10-11,P0179,D0048,C00366,408,20766,47659,8833,7.64,1.07,94.59
S005745,2024-09-30,P0184,D0096,C00157,397,7538,38024,7478,7.11,1.75,85.4
S005746,2023-10-01,P0179,D0165,C00080,124,33881,21653,7992,8.7,1.9,87.59
S005747,2025-06-06,P0198,D0176,C00868,68,48645,49008,1704,0.47,3.97,88.73
S005748,2024-09-08,P0128,D0073,C00273,475,22867,51674,9976,6.05,3.43,92.94
S005749,2024-02-15,P0020,D0029,C00660,358,13534,16909,2636,1.89,4.07,90.25
S005750,2025-04-17,P0155,D0157,C00718,231,19000,26935,9571,9.73,1.82,83.82
S005751,2024-09-27,P0166,D0279,C00626,456,37085,3073,2999,4.09,4.13,97.85
S005752,2024-05-31,P0072,D0283,C00518,346,24735,51941,5961,6.24,4.75,87.29
S005753,2024-06-01,P0065,D0007,C00790,418,24964,29151,5378,3.52,1.39,87.65
S005754,2025-04-18,P0182,D0182,C00232,9,6733,37138,968,2.2,3.59,96
S005755,2024-08-24,P0113,D0109,C00649,266,28246,3484,3113,6.88,0.29,90.71
S005756,2024-05-22,P0024,D0206,C00160,125,22197,43778,3410,9.39,2.61,84.63
S005757,2024-05-25,P0128,D0234,C00344,371,14065,40670,782,0.59,0.78,98.29
S005758,2024-02-29,P0175,D0187,C00289,321,36305,52210,1561,8.25,4.16,96.1
S005759,2024-05-27,P0199,D0008,C00205,112,48318,41173,3929,3.42,2.07,92
S005760,2023-12-23,P0083,D0053,C00995,498,20558,36434,245,1.21,3.02,90.24
S005761,2024-04-24,P0063,D0199,C00838,328,19606,51585,2074,7.13,2.91,93.51
S005762,2024-08-10,P0185,D0137,C00305,330,41789,28981,5727,0.82,0.52,87.22
S005763,2023-12-07,P0183,D0259,C00360,54,1051,4384,1920,7.28,0.5,93.88
S005764,2023-11-18,P0060,D0172,C00670,427,19728,17906,6367,4.36,2.86,80.77
S005765,2024-07-26,P0099,D0086,C00870,497,15299,19077,7968,1.65,1.57,88
S005766,2024-09-07,P0062,D0046,C00400,443,27798,5183,7062,1.57,0.56,92.35
S005767,2025-06-08,P0030,D0186,C00449,89,22448,27865,6575,7.48,1.55,92.43
S005768,2025-03-22,P0022,D0156,C00106,95,23870,16344,8896,8.28,0.95,81.43
S005769,2024-05-28,P0126,D0009,C00082,359,23214,59499,6432,6.86,0.2,94.39
S005770,2025-08-14,P0157,D0115,C00342,250,5266,34365,1706,7.21,1.9,81.7
S005771,2024-12-23,P0169,D0154,C00986,443,12300,31718,4339,8.48,3.4,94.82
S005772,2024-05-08,P0042,D0130,C00782,451,2658,43605,1647,4.29,0.57,98.24
S005773,2025-02-11,P0098,D0081,C00952,317,24752,8495,7073,1.68,2.93,99.51
S005774,2024-09-30,P0193,D0290,C00421,487,29133,27734,2872,3.77,0.76,92.07
S005775,2025-05-17,P0031,D0147,C00049,166,13742,19720,2087,9.79,0.34,94.28
S005776,2024-01-16,P0158,D0295,C00206,227,17059,56369,9677,4.48,0.46,84.68
S005777,2023-10-26,P0112,D0269,C00218,136,14720,31827,2996,9.24,1.05,87.49
S005778,2024-09-17,P0146,D0133,C00818,384,28629,25067,7075,7.03,2.33,80.24
S005779,2024-09-21,P0122,D0050,C00676,65,11994,19098,8274,7.38,2.22,95.96
S005780,2025-05-10,P0017,D0023,C00436,5,23005,29314,9237,1.9,2.38,93.79
S005781,2025-08-16,P0038,D0088,C00791,120,21394,14088,9597,3.69,1.88,85.16
S005782,2024-01-30,P0142,D0112,C00322,371,1635,11976,6682,7.32,4.4,89.8
S005783,2024-07-21,P0110,D0111,C00231,219,12206,4176,8450,6.56,4.42,94.57
S005784,2025-09-19,P0184,D0072,C00711,365,45845,33125,6113,8.63,3.29,93.33
S005785,2024-05-10,P0022,D0154,C00487,474,23805,31291,1450,2.1,1.62,86.41
S005786,2024-01-05,P0195,D0057,C00429,43,49752,48180,7784,7.48,0.93,87.39
S005787,2023-11-17,P0056,D0257,C00883,188,26632,25778,7157,0.39,3.49,83.08
S005788,2024-07-05,P0119,D0156,C00726,26,12660,36666,9946,3,4.98,82.75
S005789,2025-02-13,P0147,D0113,C00284,267,27877,29148,8085,6.3,4.1,88.1
S005790,2025-09-01,P0057,D0047,C00486,162,9759,18648,5975,9.8,1.64,89.59
S005791,2025-01-18,P0172,D0238,C00276,233,46378,7943,7380,9.89,0.96,99.01
S005792,2024-08-25,P0035,D0106,C00433,130,39924,7850,3130,4.39,4.09,90.11
S005793,2024-08-08,P0114,D0187,C00185,21,48153,49499,775,7.65,2.01,83.8
S005794,2025-05-02,P0125,D0159,C00722,371,49360,49332,468,6,2.92,83.38
S005795,2024-09-26,P0129,D0198,C00633,410,32672,44419,6870,7.09,0.21,86.91
S005796,2025-01-22,P0052,D0177,C00216,128,49097,26813,9495,7.32,4.03,98.38
S005797,2024-06-24,P0085,D0261,C00097,76,25091,32160,3460,5.47,1.01,95.88
S005798,2024-07-13,P0198,D0287,C00955,73,32335,2554,1571,8.14,3.82,89.88
S005799,2023-11-12,P0165,D0293,C00119,233,8009,45702,5451,5.84,3.3,99.12
S005800,2025-06-06,P0065,D0143,C00365,343,3143,57531,1448,1.01,2.06,84.31
S005801,2025-01-07,P0179,D0197,C00794,106,30014,58396,3116,9.89,2.67,88.69
S005802,2025-03-05,P0129,D0225,C00403,389,40767,28735,769,3.04,2.69,80.02
S005803,2024-12-03,P0021,D0043,C00618,9,44518,1671,5827,9.64,1.13,97.33
S005804,2025-01-14,P0181,D0151,C00397,119,18858,59034,1354,2.93,0.65,83.16
S005805,2024-11-03,P0016,D0296,C00458,50,24632,42042,2108,8.53,4.05,99.15
S005806,2024-08-13,P0123,D0063,C00318,10,21486,30720,926,6.9,3.45,90.14
S005807,2024-09-18,P0061,D0130,C00382,113,1329,13512,2411,3.57,3.11,99.88
S005808,2024-09-12,P0054,D0255,C00142,442,13370,53720,8741,9.38,1.39,90.83
S005809,2025-01-09,P0168,D0214,C00457,266,14847,44437,8840,5.83,2.01,89.11
S005810,2025-04-22,P0026,D0073,C00501,78,32624,35219,1734,8.3,0.74,89.44
S005811,2024-12-11,P0080,D0104,C00907,36,5622,22697,8008,7.97,3.77,96.72
S005812,2024-02-06,P0065,D0158,C00323,202,39000,6237,3769,0.46,0.08,87.25
S005813,2025-09-11,P0100,D0272,C01000,312,25405,57130,9930,2.69,0.01,97.07
S005814,2024-10-23,P0074,D0238,C00268,118,26337,57190,4819,4.72,2.6,97.73
S005815,2025-07-31,P0192,D0158,C00803,190,2680,56195,4548,9.33,1.72,85.78
S005816,2024-02-20,P0171,D0109,C00487,242,48122,27596,1107,0.62,0.72,98.54
S005817,2024-06-21,P0017,D0009,C00878,293,48112,24522,1110,1.86,3.62,83.81
S005818,2024-05-09,P0121,D0059,C00679,169,39719,44085,7764,6.25,4.66,96.53
S005819,2025-05-11,P0187,D0192,C00160,230,28832,26751,2900,6.53,1.4,83.37
S005820,2024-11-07,P0023,D0136,C00743,48,7866,51231,8601,1.64,3.01,94.35
S005821,2025-07-03,P0135,D0251,C00014,150,26479,41753,7827,9.48,3.72,99.51
S005822,2024-11-08,P0172,D0146,C00705,343,18509,27980,7628,1.77,3.08,81.52
S005823,2024-02-13,P0181,D0058,C00155,208,43924,10474,8447,1.82,1.91,83.93
S005824,2024-11-22,P0071,D0177,C00101,61,47228,1534,9928,6.36,2.78,87.06
S005825,2025-04-27,P0108,D0288,C00572,331,5188,48777,5157,4.21,3.62,87.2
S005826,2025-03-22,P0079,D0245,C00043,117,36617,13040,4561,0.26,4.72,83.64
S005827,2025-06-01,P0162,D0048,C00193,239,28787,41529,3252,9.21,3.86,89.94
S005828,2023-11-14,P0046,D0100,C00311,371,4366,5666,7907,0.75,1.58,95.81
S005829,2025-03-03,P0196,D0213,C00621,355,14061,38441,7938,1.56,3.36,96.05
S005830,2024-08-01,P0078,D0165,C00605,48,16952,44413,3230,8.97,4.58,89.32
S005831,2025-02-24,P0016,D0126,C00728,448,19975,3162,9552,2.75,2.59,86.27
S005832,2024-02-16,P0071,D0121,C00465,245,5283,43786,4667,8.18,0.48,84.83
S005833,2025-02-19,P0096,D0088,C00163,468,21645,37766,5634,1.71,3.21,94.31
S005834,2024-08-05,P0147,D0217,C00351,293,12740,56769,4569,0.48,3.02,81.7
S005835,2025-02-02,P0002,D0061,C00234,425,34012,48857,3480,2.35,0.67,90.91
S005836,2025-02-09,P0010,D0179,C00928,5,6128,24885,1730,7.42,1.2,90.83
S005837,2024-02-10,P0178,D0190,C00403,100,47515,37460,9437,6.63,3.36,82.26
S005838,2025-07-06,P0125,D0163,C00351,205,10371,27415,6876,3.11,4.87,89.42
S005839,2025-01-28,P0081,D0081,C00167,180,22309,41244,135,6.33,0.87,85
S005840,2024-04-05,P0140,D0170,C00148,17,28111,37827,824,6.65,3.07,83.33
S005841,2025-06-24,P0070,D0196,C00028,90,9628,42290,9768,5.65,2.37,81.64
S005842,2023-10-23,P0150,D0203,C00259,108,11462,55815,2606,9.36,1.7,83.87
S005843,2024-06-20,P0032,D0047,C00928,190,23718,47038,3397,7.94,4.57,92.9
S005844,2025-08-30,P0105,D0158,C00598,180,39674,35295,990,8.16,4.69,94.59
S005845,2024-10-29,P0084,D0194,C00620,249,32295,46143,1500,4.26,0.82,84.57
S005846,2024-01-18,P0129,D0279,C00442,251,42753,40819,8019,6.84,3.53,91.48
S005847,2024-12-10,P0182,D0269,C00950,20,29844,50725,9318,1.83,3.87,87.43
S005848,2024-05-12,P0058,D0199,C00938,359,27314,39914,4201,2.96,4.62,90.83
S005849,2025-04-15,P0198,D0224,C00629,97,8668,41318,7671,5.02,0.37,84.92
S005850,2024-08-20,P0146,D0263,C00876,222,2954,37463,2760,8.16,4.66,80.92
S005851,2024-10-03,P0134,D0166,C00527,144,15412,34291,6058,3.37,1.23,86.54
S005852,2025-02-09,P0045,D0180,C00998,7,9806,31260,3849,4.4,4.29,83.21
S005853,2025-04-13,P0097,D0192,C00211,350,19015,43131,8967,9.57,4.14,94.69
S005854,2023-11-27,P0023,D0216,C00830,322,22420,44513,8809,2.84,3.97,94.61
S005855,2025-02-07,P0023,D0284,C00543,268,13363,46139,4579,6.18,1.47,81.45
S005856,2024-12-23,P0154,D0107,C00445,427,42028,43381,7205,1.01,3.8,87.93
S005857,2023-10-07,P0135,D0098,C00794,296,11066,11423,6733,4.12,1.31,81.86
S005858,2025-05-24,P0079,D0230,C00453,1,48518,3216,6794,3.3,1.55,94.3
S005859,2025-05-10,P0044,D0257,C00697,58,7874,33304,5494,0.13,4.09,80.37
S005860,2024-07-02,P0027,D0043,C00404,387,32081,44115,4803,5.85,2.92,88.76
S005861,2025-08-19,P0026,D0242,C00066,264,18253,7336,8453,3.31,1.51,83.05
S005862,2024-05-27,P0097,D0042,C00405,90,43353,42811,700,2.52,3.5,93.3
S005863,2024-06-03,P0036,D0095,C00883,488,12662,16573,9851,8.93,4.29,84.28
S005864,2024-09-03,P0109,D0254,C00828,75,15125,22863,8956,2.3,2.79,88.13
S005865,2025-03-03,P0055,D0188,C00575,445,20503,47174,5057,4.05,1.09,80.1
S005866,2023-11-10,P0192,D0167,C00435,341,16698,25094,6273,9.49,2.9,99.78
S005867,2023-10-29,P0185,D0271,C00228,261,16271,10371,4676,0.8,2.93,95.08
S005868,2024-03-27,P0069,D0125,C00476,488,1376,37363,4416,9.38,3.15,83.29
S005869,2023-12-31,P0061,D0161,C00468,282,31080,21751,7833,3.9,3.9,88.88
S005870,2024-09-13,P0130,D0087,C00101,341,44283,56008,6363,7.91,4.9,89.96
S005871,2025-07-28,P0055,D0226,C00423,329,19325,11051,6112,3.56,0.55,84.52
S005872,2025-01-10,P0122,D0145,C00356,401,16285,55153,8040,4.16,0.96,81.7
S005873,2025-03-03,P0097,D0248,C00139,357,1204,1737,6757,4.38,4.07,91.39
S005874,2024-08-03,P0080,D0006,C00631,243,26320,44772,1490,9.47,2.64,96.7
S005875,2023-10-18,P0087,D0031,C00569,499,12328,11984,7347,5.5,3.73,91.44
S005876,2024-12-12,P0038,D0197,C00131,322,8054,20202,7626,2.17,2.08,92.62
S005877,2025-07-15,P0119,D0232,C00549,435,27125,14086,4386,6.12,4.19,91.82
S005878,2025-02-13,P0078,D0296,C00468,119,21804,47259,2057,8.89,2.11,89.13
S005879,2023-12-05,P0157,D0135,C00480,47,19809,39110,9951,2.14,4.73,82.95
S005880,2024-04-30,P0154,D0013,C00111,168,28440,19547,3188,3.38,1.96,84.05
S005881,2025-05-22,P0035,D0004,C00153,348,21357,14248,5289,5.71,1.41,86.56
S005882,2024-05-24,P0079,D0178,C00917,27,46736,20460,1927,9.87,0.51,85.88
S005883,2024-04-24,P0067,D0234,C00762,296,18054,24300,9408,4.65,4.24,90.43
S005884,2025-05-31,P0087,D0259,C00242,1,4065,29737,2105,5.84,4.75,88.42
S005885,2025-01-06,P0157,D0140,C00720,174,35495,42486,1261,1.35,4.47,92.74
S005886,2024-12-31,P0034,D0065,C00880,395,6976,34216,6690,7.58,3.8,96.81
S005887,2024-05-22,P0097,D0283,C00682,167,32154,45180,267,2.2,2.16,80.98
S005888,2025-09-21,P0169,D0205,C00769,18,21410,15436,8580,3.28,1.54,89.25
S005889,2025-01-08,P0169,D0017,C00279,91,16737,50094,1137,7.1,1.42,84.31
S005890,2023-10-15,P0151,D0200,C00363,303,39832,24818,6298,7.13,3.8,98.2
S005891,2025-06-14,P0071,D0032,C00625,202,37582,7873,4923,3.19,1.72,90.89
S005892,2024-05-23,P0003,D0212,C00408,484,2703,7697,7628,8.5,3.93,97.68
S005893,2024-04-16,P0058,D0273,C00175,21,8621,5161,4073,7.95,4.91,93.41
S005894,2024-09-10,P0032,D0290,C00601,156,14544,41764,9476,6.16,0.94,82.71
S005895,2023-12-01,P0031,D0291,C00135,385,8430,11043,9774,1.79,0.57,96.94
S005896,2024-12-03,P0082,D0234,C00506,14,33821,58229,299,9.05,0.6,86.35
S005897,2025-06-21,P0043,D0182,C00294,20,39834,1119,8626,5.27,0.29,94.87
S005898,2025-02-09,P0135,D0146,C00495,244,13291,15580,3513,3.76,3.45,90.17
S005899,2025-04-14,P0105,D0050,C00815,377,42216,54636,278,9.27,2.96,94.6
S005900,2025-09-04,P0001,D0103,C00871,457,34601,13574,8741,9.72,2.82,90.55
S005901,2025-06-17,P0061,D0033,C00419,173,49367,32791,1824,7.17,2.91,98.56
S005902,2025-09-03,P0014,D0089,C00206,445,44489,20231,1279,7.91,0.35,90.2
S005903,2025-08-16,P0180,D0241,C00318,411,6794,51942,4935,2.47,1.46,81.21
S005904,2025-03-31,P0006,D0266,C00073,122,33749,46473,967,2.59,1.33,89.04
S005905,2024-08-27,P0103,D0223,C00259,497,32180,53169,1077,5.69,2.4,99.35
S005906,2024-01-30,P0010,D0236,C00358,184,10353,50502,3740,9.83,4.39,95.79
S005907,2024-04-26,P0071,D0153,C00148,308,20906,11394,8957,7.43,4.86,92.63
S005908,2024-03-22,P0090,D0057,C00225,68,47403,55609,882,7.46,3.06,83.03
S005909,2025-05-04,P0158,D0112,C00105,293,23244,28908,4397,2.58,1.23,83.66
S005910,2024-10-07,P0149,D0015,C00556,338,19410,43512,8138,4.2,1.9,94.45
S005911,2024-09-13,P0126,D0269,C00928,159,10829,3250,6832,3.43,1.63,94.61
S005912,2024-11-20,P0188,D0114,C00356,49,37316,22444,9779,3.02,1.02,87.47
S005913,2024-03-13,P0097,D0252,C00538,181,49669,47964,3650,7.31,4.89,99.89
S005914,2025-02-15,P0074,D0142,C00816,295,49934,23967,8100,1,0.66,93.83
S005915,2024-06-26,P0115,D0114,C00261,394,14046,20621,7636,1.65,2.83,97.89
S005916,2024-08-29,P0191,D0290,C00571,393,23748,23906,3550,4.12,3.99,80.93
S005917,2023-12-16,P0170,D0025,C00573,348,48275,45469,8414,3.03,4.7,92.47
S005918,2023-09-25,P0051,D0255,C00817,476,2183,25623,6297,9.03,1,94.99
S005919,2024-12-17,P0192,D0268,C00926,141,11411,27852,5690,2,0.96,95.95
S005920,2024-09-12,P0056,D0126,C00913,18,45604,55999,7473,2.49,2.49,93.45
S005921,2024-09-20,P0041,D0250,C00070,140,34856,47045,6410,1.78,1.92,92.12
S005922,2024-05-06,P0032,D0287,C00954,72,34960,31671,5185,8.58,1.25,94.92
S005923,2024-02-01,P0015,D0053,C00447,471,32478,47896,1059,2.02,0.47,80.77
S005924,2024-06-19,P0062,D0043,C00957,242,6387,16016,5230,3.52,1.82,95.03
S005925,2024-04-25,P0155,D0166,C00447,261,48176,16381,9698,6.69,1.41,86.59
S005926,2024-02-05,P0028,D0042,C00783,263,34099,45984,4704,0.78,0.86,95.22
S005927,2025-08-24,P0064,D0176,C00257,143,43171,17321,8855,8.17,1.84,95.54
S005928,2025-04-21,P0187,D0067,C00909,195,13280,39162,824,7.06,0.41,85.53
S005929,2024-01-24,P0186,D0066,C00944,146,3275,12376,7321,2.61,4.59,94.3
S005930,2024-11-17,P0130,D0083,C00896,294,39005,19276,8538,3.92,3,86.58
S005931,2023-11-17,P0127,D0105,C00930,26,47187,18281,2728,6.2,2.4,94.5
S005932,2024-06-28,P0036,D0287,C00637,422,7385,35506,6383,9.46,0.65,83.8
S005933,2023-12-25,P0114,D0186,C00926,59,8648,14856,8696,6.29,3.89,81.55
S005934,2024-01-12,P0199,D0284,C00531,52,34270,26544,1347,2.53,0.38,91.76
S005935,2024-02-22,P0013,D0004,C00119,417,4569,12194,2494,4.82,4.93,83.86
S005936,2023-12-16,P0015,D0138,C00832,149,43039,46701,5058,4.5,4.21,97.89
S005937,2024-04-08,P0089,D0179,C00066,401,41084,54258,6617,5.33,2.35,83.17
S005938,2025-09-11,P0188,D0237,C00245,107,26910,45058,1327,5.19,3.36,92.14
S005939,2024-02-04,P0022,D0018,C00057,318,22031,36271,8924,3.64,0.44,93.94
S005940,2024-05-28,P0191,D0009,C00044,59,5216,23444,6535,8.72,2.44,80.05
S005941,2024-10-27,P0074,D0029,C00524,258,6891,22534,6520,3.3,4.1,97.39
S005942,2023-11-28,P0025,D0144,C00890,448,44033,24130,6242,5.3,0.39,94.53
S005943,2024-09-15,P0101,D0149,C00424,281,32600,10662,8950,2.61,1.09,95.39
S005944,2024-11-02,P0176,D0064,C00748,425,17315,53651,7604,4.35,3.89,81.13
S005945,2024-04-14,P0171,D0187,C00536,19,25598,45712,1223,6.81,2.29,87.04
S005946,2025-07-06,P0117,D0227,C00395,166,25232,12822,6400,7.58,3.32,92.85
S005947,2025-02-23,P0166,D0118,C00450,25,27425,14252,9175,8.06,4.09,84.58
S005948,2025-08-24,P0041,D0254,C00257,423,11355,28214,8988,7.37,0.73,96.64
S005949,2024-03-02,P0173,D0031,C00954,4,1479,36329,9006,4.67,2.34,88.17
S005950,2024-04-22,P0088,D0161,C00796,3,19738,38262,6390,0.37,2.81,96.02
S005951,2023-12-31,P0168,D0215,C00836,418,15566,17350,4089,5.24,3.07,97.52
S005952,2025-04-12,P0110,D0169,C00361,362,44499,20987,341,0.55,4.24,89.51
S005953,2024-08-06,P0120,D0081,C00763,394,36101,50538,4374,9.66,2.38,84.54
S005954,2024-04-28,P0097,D0046,C00606,369,24958,7761,2327,3.78,1.59,87.62
S005955,2025-02-21,P0145,D0049,C00380,27,48993,25358,7124,5.04,4.01,89.99
S005956,2024-04-05,P0057,D0298,C00443,368,22655,55601,9631,1.3,4.48,89.11
S005957,2024-10-21,P0130,D0283,C00967,346,22828,25713,6452,9.96,1.79,80.09
S005958,2023-12-27,P0096,D0088,C00892,219,48960,4751,7755,4.92,3.63,81.69
S005959,2025-09-09,P0121,D0121,C00534,385,39835,36468,7514,2.98,1.06,89.13
S005960,2024-08-03,P0062,D0003,C00474,44,41959,6844,9752,1.93,0.45,88.74
S005961,2025-08-08,P0137,D0227,C00157,212,46973,30153,6786,6.5,1.88,97.8
S005962,2024-07-11,P0068,D0079,C00089,52,28962,9491,8678,4.36,2.03,85.53
S005963,2025-04-30,P0081,D0145,C00202,153,38803,17415,5500,3.17,0.57,99.55
S005964,2025-01-24,P0017,D0242,C00980,202,12044,52656,1541,0.1,0.51,99.45
S005965,2024-11-14,P0117,D0032,C00462,321,3209,9733,9092,0.36,3.53,83.77
S005966,2025-06-19,P0050,D0263,C00481,464,10584,53608,706,6.94,3.59,80.49
S005967,2025-07-24,P0112,D0211,C00709,11,12448,31516,3209,4.81,0.36,83.96
S005968,2025-03-24,P0094,D0071,C00557,68,2959,50698,465,8.49,2.53,88.39
S005969,2024-01-15,P0168,D0197,C00454,227,1275,51135,7443,7.54,2.8,87.35
S005970,2025-06-22,P0186,D0058,C00470,121,22008,15759,4141,5.73,2.49,89.47
S005971,2025-09-23,P0085,D0112,C00380,333,27035,21524,9276,5.61,4.9,93.84
S005972,2025-09-24,P0149,D0048,C00401,469,35609,48035,1224,7.45,2.29,90.36
S005973,2023-11-05,P0146,D0185,C00079,15,13251,25955,8096,7.41,2.73,86.9
S005974,2023-11-28,P0183,D0165,C00551,57,21529,50648,8782,3.35,1.55,93.51
S005975,2023-12-05,P0157,D0215,C00936,330,16631,19299,3744,1.05,1.26,86.68
S005976,2024-11-18,P0152,D0121,C00796,64,14546,55206,4324,7.72,4.09,87.05
S005977,2024-10-06,P0074,D0213,C00386,230,48687,27761,2126,2.23,4.64,86.86
S005978,2023-11-30,P0109,D0041,C00978,11,31524,25110,120,7.91,1.61,86.08
S005979,2024-03-27,P0145,D0289,C00667,121,6675,13695,8319,6.18,4.24,94.01
S005980,2023-11-24,P0018,D0168,C00661,224,12569,25760,5118,3.58,2.11,83.5
S005981,2024-08-18,P0042,D0034,C00343,225,44484,50640,7171,8.52,2.62,95.49
S005982,2025-09-06,P0101,D0275,C00903,125,39173,11257,1553,6.91,0.89,98.45
S005983,2024-08-07,P0045,D0197,C00445,148,41033,51872,5356,5.45,2.92,85.53
S005984,2024-12-13,P0082,D0191,C00052,228,39365,47151,6561,3.01,4.76,94.08
S005985,2025-01-18,P0017,D0221,C00251,30,35708,40546,4935,9.86,0.25,92.08
S005986,2024-09-16,P0073,D0010,C00944,10,44413,33938,6086,8.39,1.31,85.99
S005987,2024-12-25,P0014,D0120,C00894,54,29590,32820,1575,1.37,3.47,84.73
S005988,2025-07-13,P0177,D0123,C00659,186,12989,9591,1035,8.06,1.34,98.88
S005989,2024-10-09,P0157,D0247,C00329,207,41503,49013,8526,1.2,1.84,93.94
S005990,2024-12-24,P0132,D0221,C00908,255,38118,12784,134,2.48,1.45,92.89
S005991,2024-01-17,P0082,D0261,C00494,157,34727,47834,8630,9.58,4.84,99.94
S005992,2024-09-29,P0148,D0058,C00350,129,49795,29228,3625,8.7,2.44,87.07
S005993,2024-12-01,P0120,D0128,C00967,58,40398,58582,9794,6.06,0.67,84.58
S005994,2024-01-09,P0120,D0187,C00770,405,39560,18724,6078,6.99,0.61,86.6
S005995,2025-06-05,P0047,D0205,C00785,399,32937,25466,7907,0.9,1.55,83.4
S005996,2025-09-24,P0107,D0086,C00459,195,36331,38183,805,3.32,2,98.5
S005997,2024-05-07,P0108,D0104,C00498,417,34231,12813,4947,3.22,1.44,93.94
S005998,2023-11-01,P0009,D0143,C00125,422,11128,28151,4444,0.33,2.75,92.1
S005999,2025-07-13,P0079,D0205,C00204,403,25055,7620,9416,7.04,4.36,96.13
S006000,2023-10-20,P0155,D0129,C00768,388,29707,26924,5434,3.08,3.94,90.32
S006001,2024-01-19,P0015,D0246,C00643,76,29646,47545,7567,6.33,2.89,83.82
S006002,2025-08-31,P0019,D0038,C00021,89,34686,8922,9891,0.27,3.62,83.09
S006003,2024-07-21,P0090,D0109,C00590,354,39855,55006,4630,0.02,3.31,90.45
S006004,2025-03-15,P0180,D0052,C00847,81,31584,35857,338,1.7,0.33,96.11
S006005,2024-12-21,P0026,D0001,C00563,186,32368,34001,9439,7.03,3.17,84.43
S006006,2024-10-24,P0154,D0011,C00362,326,2613,17939,4344,6.04,4.36,94.1
S006007,2025-02-24,P0154,D0235,C00361,268,10014,28060,2204,2.01,4.15,85
S006008,2024-04-20,P0174,D0128,C00778,383,3120,11146,3768,5.23,2.35,88.66
S006009,2024-11-24,P0092,D0214,C00116,79,4391,54923,4731,6.19,1.63,81.22
S006010,2024-10-16,P0177,D0243,C00055,145,11158,37501,2262,9.39,1.89,90.06
S006011,2025-08-31,P0082,D0044,C00292,129,32988,4275,6574,7.62,2.83,83.39
S006012,2024-04-19,P0181,D0006,C00051,14,35649,16078,4561,1.36,2.05,96.89
S006013,2024-10-25,P0131,D0156,C00842,119,42699,55155,3665,2.7,1.74,99.15
S006014,2025-09-22,P0194,D0008,C00785,2,24746,59146,5468,4.03,0.59,81.68
S006015,2025-05-20,P0042,D0005,C00254,4,14045,41241,3033,1.05,0.53,90.68
S006016,2023-11-21,P0019,D0182,C00492,244,45026,38714,3208,5.55,0.15,94.08
S006017,2024-01-02,P0017,D0112,C00985,66,41024,51148,564,9.07,4.97,81.31
S006018,2025-03-31,P0161,D0273,C00573,246,4843,1845,5440,3.06,1.81,91.07
S006019,2025-06-30,P0076,D0265,C00859,90,7129,31678,3020,9.85,0.36,98.73
